processes,N,seq_time,par_time
16,1,9.5367431640625e-07,0.14562416076660156
16,10,3.719329833984375e-05,0.16906976699829102
16,100,0.0001583099365234375,0.19349217414855957
16,1000,0.0014567375183105469,0.17200016975402832
16,10000,0.015784025192260742,0.19359111785888672
16,100000,0.16143012046813965,0.3083069324493408
16,1000000,1.7224328517913818,0.756638765335083
16,10000000,18.97658395767212,5.712843894958496
