processes,N,seq_time,par_time
16,1,9.5367431640625e-07,0.20312190055847168
16,10,3.0040740966796875e-05,0.21613216400146484
16,100,0.00017523765563964844,0.20972299575805664
16,1000,0.0014739036560058594,0.21200895309448242
16,10000,0.015861988067626953,0.21512103080749512
16,100000,0.16778898239135742,0.31525397300720215
16,1000000,1.8090298175811768,0.8059902191162109
16,10000000,19.13772487640381,5.792093276977539
