processes,N,seq_time,par_time
8,1,9.5367431640625e-07,0.11201906204223633
8,10,2.9087066650390625e-05,0.10298609733581543
8,100,0.00015497207641601562,0.10874605178833008
8,1000,0.0014426708221435547,0.11037802696228027
8,10000,0.015700101852416992,0.1158757209777832
8,100000,0.16057586669921875,0.17800569534301758
8,1000000,1.7246990203857422,0.6032531261444092
8,10000000,18.960439682006836,5.197264671325684
