processes,N,seq_time,par_time
8,1,9.5367431640625e-07,0.12381625175476074
8,10,6.699562072753906e-05,0.11265206336975098
8,100,0.00016307830810546875,0.11672711372375488
8,1000,0.0014312267303466797,0.11049771308898926
8,10000,0.016086101531982422,0.12085819244384766
8,100000,0.1638181209564209,0.16484880447387695
8,1000000,1.7657208442687988,0.5923342704772949
8,10000000,19.10166907310486,5.371683120727539
