processes,N,seq_time,par_time
32,1,1.1920928955078125e-06,0.31277894973754883
32,10,2.7894973754882812e-05,0.27493977546691895
32,100,0.00015401840209960938,0.5513601303100586
32,1000,0.0014531612396240234,0.4185161590576172
32,10000,0.015705108642578125,0.4076099395751953
32,100000,0.16113996505737305,0.4675610065460205
32,1000000,1.7141916751861572,1.0369758605957031
32,10000000,18.9325749874115,6.275875091552734
