Processes,1000,100000,1000000,10000000
2,0.0201732925438024,1.02265800624054,1.73034541103943,1.85671943151113
4,0.0183822459638499,1.26666865300121,2.84484003748043,3.1132437636061
8,0.0132519456781803,0.966692736678673,2.94390447663674,3.49790819114136
16,0.00735008100152974,0.544218168659359,2.26446470854849,3.30393983822855
32,0.00383214378195467,0.326625338113886,1.56216298678984,3.04034546765993
