run,processes,N,seq_time,par_time,speedup
1,2,1,9.5367431640625E-07,0.00023293495178222700,0.00409416581371545
1,2,10,2.40802764892578E-05,8.58306884765625E-05,2.80555555555555E-01
1,2,100,0.00015211105346679700,0.00014495849609375,1.04934210526316
1,2,1000,0.0014369487762451200,0.0008027553558349610,1.7900207900207900000
1,2,10000,0.015896081924438500,0.008813858032226560,1.803532785111450000
1,2,100000,0.16314291954040500,0.08498692512512210,1.91962374565520000
1,2,1000000,1.802544116973880,0.9273810386657720,1.94369309034743
1,2,10000000,20.54952907562260,10.951493978500400,1.87641331091125
1,4,1,1.9073486328125E-06,0.00036597251892089800,0.00521172638436483
1,4,10,2.52723693847656E-05,0.00015091896057128900,0.167456556082148
1,4,100,0.0001850128173828130,0.00020813941955566400,0.888888888888892
1,4,1000,0.0016510486602783200,0.0005850791931152340,2.8219233903830500000
1,4,10000,0.01935577392578130,0.0057370662689209000,3.37381041432906
1,4,100000,0.20725131034851100,0.06724190711975100,3.08217478096535000
1,4,1000000,2.322192907333370,0.6744837760925290,3.44291885089731
1,4,10000000,30.61213994026180,8.89967679977417,3.43969119654307
1,8,1,0.00000214576721,0.00132393836975,0.00162074554295
1,8,10,2.81333923339844E-05,0.0003719329833984380,0.0756410256410256
1,8,100,0.0001900196075439450,0.00028204917907714800,0.673710904480135
1,8,1000,0.0018346309661865200,0.0011577606201171900,1.5846375617792400000
1,8,10000,0.03429102897644040,0.009563207626342770,3.58572461419561
1,8,100000,0.38890695571899400,0.07959723472595220,4.88593551092540000
1,8,1000000,4.041715860366820,0.7538149356842040,5.36168185192342
1,8,10000000,43.72732186317440,6.782168865203860,6.44739503428156
2,2,1,0.00000095367432,0.000783205032349,0.00121765601217656
2,2,10,0.000370025634765625,0.0001010894775390630,3.66037735849055
2,2,100,0.00015807151794433600,0.00014090538024902300,1.12182741116752000000
2,2,1000,0.0014667510986328100,0.0008089542388916020,1.8131447096964300000
2,2,10000,0.01616382598876950,0.008620738983154300,1.87499308590076
2,2,100000,0.16460704803466800,0.08591675758361820,1.91588989929543000
2,2,1000000,1.8163933753967300,0.9619779586791990,1.8881860639412700
2,2,10000000,19.647546768188500,10.201335906982400,1.925977827545170
2,4,1,0.000001192092896,0.000406026840210,0.002935995302408
2,4,10,2.26497650146484E-05,0.00015306472778320300,0.14797507788162
2,4,100,0.00015211105346679700,0.00018286705017089800,0.83181225554107200000
2,4,1000,0.0014731884002685500,0.0005440711975097660,2.7077125328659000000
2,4,10000,0.017309904098510700,0.004806041717529300,3.601696596884600000
2,4,100000,0.17834210395813000,0.05215001106262210,3.41979033799198000
2,4,1000000,2.0417778491973900,0.5946197509765630,3.4337538331750900
2,4,10000000,31.651229858398400,7.500882863998410,4.219667262144980
2,8,1,0.000000953674316,0.001789093017578,0.000533049040512
2,8,10,2.59876251220703E-05,0.0007688999176025390,0.0337984496124031
2,8,100,0.00019097328186035200,0.0006937980651855470,0.275257731958763
2,8,1000,0.00185394287109375,0.0010781288146972700,1.71959310039805
2,8,10000,0.03112483024597170,0.007741212844848630,4.02066586590287
2,8,100000,0.30585503578186000,0.0895991325378418,3.41359371590661
2,8,1000000,3.6087207794189500,0.6942687034606930,5.1978733326602600
3,8,10000000,50.49824118614200,6.346499919891360,7.95686470078872
3,2,1,0.00000166893005,0.000651836395264,0.00256035113386979
3,2,10,0.00028324127197265600,9.70363616943359E-05,2.91891891891892
3,2,100,0.0001609325408935550,0.0001461505889892580,1.1011419249592200000
3,2,1000,0.001455068588256840,0.0008208751678466800,1.77258205053733
3,2,10000,0.016078948974609400,0.00849294662475586,1.89321205996295
3,2,100000,0.1654069423675540,0.08622527122497560,1.91831165060624
3,2,1000000,1.7860798835754400,0.9147930145263670,1.9524415416532000
3,2,10000000,20.030893087387100,13.026197910308800,1.537739041377140
3,4,1,0.000001192092896,0.000320196151733,0.003723008190618
3,4,10,2.50339508056641E-05,0.0002200603485107420,0.113759479956663
3,4,100,0.00017905235290527300,0.0001690387725830080,1.0592383638928
3,4,1000,0.0014851093292236300,0.0005319118499755860,2.7920215150156800000
3,4,10000,0.01964879035949710,0.005437374114990230,3.61365430149961
3,4,100000,0.1930530071258550,0.05960798263549810,3.2387106322046
3,4,1000000,2.1974501609802200,0.6507799625396730,3.3766407810170700
3,4,10000000,25.681873321533200,7.482054948806760,3.432462538333660
3,8,1,0.000001192092896,0.000678300857544,0.001757469244288
3,8,10,0.0001251697540283200,0.0016071796417236300,0.0778816199376946000
3,8,100,0.00019407272338867200,0.0005481243133544920,0.354066985645933
3,8,1000,0.001850128173828130,0.0017070770263671900,1.08379888268157
3,8,10000,0.02119898796081540,0.01155710220336910,1.83428229566366000
3,8,100000,0.3373539447784420,0.07382702827453610,4.56951813804484
3,8,1000000,3.395393133163450,0.6298840045928960,5.39050540798849
3,8,10000000,39.33964395523070,6.106427907943730,6.44233331634924
