processes,N,seq_time,par_time
8,1,9.5367431640625e-07,0.001789093017578125
8,10,2.5987625122070312e-05,0.0007688999176025391
8,100,0.00019097328186035156,0.0006937980651855469
8,1000,0.00185394287109375,0.0010781288146972656
8,10000,0.03112483024597168,0.007741212844848633
8,100000,0.30585503578186035,0.0895991325378418
8,1000000,3.6087207794189453,0.6942687034606934
8,10000000,50.49824118614197,6.346499919891357
