processes,N,seq_time,par_time
2,1,1.6689300537109375e-06,0.0006518363952636719
2,10,0.00028324127197265625,9.703636169433594e-05
2,100,0.0001609325408935547,0.0001461505889892578
2,1000,0.001455068588256836,0.0008208751678466797
2,10000,0.016078948974609375,0.00849294662475586
2,100000,0.1654069423675537,0.08622527122497559
2,1000000,1.7860798835754395,0.9147930145263672
2,10000000,20.030893087387085,13.026197910308838
