processes,N,seq_time,par_time
8,1,2.1457672119140625e-06,0.0013239383697509766
8,10,2.8133392333984375e-05,0.0003719329833984375
8,100,0.0001900196075439453,0.00028204917907714844
8,1000,0.0018346309661865234,0.0011577606201171875
8,10000,0.03429102897644043,0.009563207626342773
8,100000,0.38890695571899414,0.07959723472595215
8,1000000,4.041715860366821,0.7538149356842041
8,10000000,43.72732186317444,6.782168865203857
